Arendal	Kyst	0.0	10
Arendal	Blanke	0.5	130
Birkenes	H	29.1	749
Birkenes	Ap	19.2	494
Birkenes	KrF	18.5	476
Birkenes	Frp	16.5	425
Birkenes	Sp	7.9	202
Birkenes	V	2.8	73
Birkenes	MDG	1.9	49
Birkenes	Krist	1.7	45
Birkenes	SV	1.2	31
Birkenes	R	0.3	8
Birkenes	Pirat	0.2	6
Birkenes	Pp	0.2	6
Birkenes	KrS	0.2	5
Birkenes	Dem	0.1	3
Birkenes	Kyst	0.0	1
Birkenes	Blanke	0.7	18
Bygland	Ap	28.9	214
Bygland	Sp	18.5	137
Bygland	H	17.8	132
Bygland	KrF	12.7	94
Bygland	Frp	12.3	91
Bygland	V	3.0	22
Bygland	Krist	1.9	14
Bygland	SV	1.8	13
Bygland	MDG	0.9	7
Bygland	Pp	0.7	5
Bygland	R	0.5	4
Bygland	Dem	0.4	3
Bygland	Pirat	0.4	3
Bygland	KrS	0.1	1
Bygland	Kyst	0.0	0
Bygland	Blanke	0.1	1
Bykle	Ap	28.0	138
Bykle	H	24.1	119
Bykle	Frp	12.6	62
Bykle	Sp	11.6	57
Bykle	KrF	8.9	44
Bykle	SV	4.7	23
Bykle	V	4.7	23
Bykle	MDG	2.6	13
Bykle	Krist	2.0	10
Bykle	R	0.6	3
Bykle	Pp	0.2	1
Bykle	Dem	0.0	0
Bykle	KrS	0.0	0
Bykle	Kyst	0.0	0
Bykle	Pirat	0.0	0
Bykle	Blanke	0.8	4
Evje og Hornnes	Ap	30.2	568
Evje og Hornnes	KrF	20.0	377
Evje og Hornnes	H	17.8	336
Evje og Hornnes	Frp	15.8	298
Evje og Hornnes	Sp	7.4	140
Evje og Hornnes	V	2.5	48
Evje og Hornnes	MDG	1.5	28
Evje og Hornnes	Krist	1.4	27
Evje og Hornnes	SV	1.4	27
Evje og Hornnes	KrS	0.5	9
Evje og Hornnes	Pp	0.5	9
Evje og Hornnes	Pirat	0.4	7
Evje og Hornnes	Kyst	0.3	6
Evje og Hornnes	R	0.2	3
Evje og Hornnes	Dem	0.0	0
Evje og Hornnes	Blanke	0.6	11
Froland	Ap	29.2	844
Froland	Frp	22.0	635
Froland	H	16.6	479
Froland	KrF	14.9	431
Froland	Sp	8.1	235
Froland	Krist	3.2	93
Froland	V	2.0	57
Froland	SV	1.6	45
Froland	MDG	1.2	35
Froland	Pp	0.5	14
Froland	R	0.3	8
Froland	KrS	0.2	6
Froland	Pirat	0.1	4
Froland	Kyst	0.1	3
Froland	Dem	0.0	1
Froland	Blanke	0.5	14
Gjerstad	Ap	32.4	459
Gjerstad	H	21.0	298
Gjerstad	Frp	18.3	260
Gjerstad	Sp	9.5	135
Gjerstad	KrF	8.6	122
Gjerstad	V	3.9	56
Gjerstad	SV	2.0	29
Gjerstad	Krist	1.5	21
Gjerstad	MDG	1.1	16
Gjerstad	R	0.6	8
Gjerstad	Pp	0.5	7
Gjerstad	Pirat	0.2	3
Gjerstad	KrS	0.1	2
Gjerstad	Dem	0.1	1
Gjerstad	Kyst	0.1	1
Gjerstad	Blanke	0.4	6
Grimstad	H	27.8	3222
Grimstad	Ap	21.9	2535
Grimstad	Frp	19.1	2216
Grimstad	KrF	14.9	1720
Grimstad	V	6.0	690
Grimstad	Sp	3.2	376
Grimstad	SV	2.4	277
Grimstad	MDG	1.9	222
Grimstad	Krist	1.4	166
Grimstad	R	0.5	53
Grimstad	Pp	0.3	40
Grimstad	Pirat	0.3	36
Grimstad	KrS	0.1	15
Grimstad	Dem	0.1	9
Grimstad	Kyst	0.0	3
Grimstad	Blanke	0.5	53
Iveland	Frp	21.1	160
Iveland	KrF	20.1	152
Iveland	Ap	19.0	144
Iveland	H	18.0	136
Iveland	Sp	11.5	87
Iveland	Krist	3.4	26
Iveland	V	2.2	17
Iveland	MDG	1.2	9
Iveland	R	1.2	9
Iveland	SV	1.2	9
Iveland	Pp	0.4	3
Iveland	KrS	0.3	2
Iveland	Pirat	0.3	2
Iveland	Dem	0.1	1
Iveland	Kyst	0.0	0
Iveland	Blanke	0.7	5
Lillesand	H	38.1	2213
Lillesand	Ap	22.0	1278
Lillesand	Frp	14.1	817
Lillesand	KrF	9.4	547
Lillesand	V	6.2	363
Lillesand	SV	3.3	192
Lillesand	MDG	2.3	136
Lillesand	Sp	2.0	115
Lillesand	Krist	1.1	62
Lillesand	Pp	0.6	32
Lillesand	R	0.4	25
Lillesand	Pirat	0.2	12
Lillesand	Dem	0.2	9
Lillesand	KrS	0.1	6
Lillesand	Kyst	0.1	5
Lillesand	Blanke	0.1	8
Risør	Ap	35.5	1411
Risør	H	24.4	970
Risør	Frp	16.4	653
Risør	KrF	6.9	273
Risør	V	5.6	224
Risør	Sp	3.1	125
Risør	SV	3.0	118
Risør	MDG	2.4	94
Risør	R	1.0	41
Risør	Krist	0.9	36
Risør	KrS	0.3	11
Risør	Pp	0.3	11
Risør	Pirat	0.3	10
Risør	Kyst	0.1	2
Risør	Dem	0.0	0
Risør	Blanke	0.7	29
Tvedestrand	Ap	28.0	971
Tvedestrand	H	27.2	945
Tvedestrand	Frp	17.4	605
Tvedestrand	KrF	9.2	320
Tvedestrand	Sp	5.5	192
Tvedestrand	V	4.8	165
Tvedestrand	SV	2.9	101
Tvedestrand	MDG	2.5	87
Tvedestrand	Krist	1.0	36
Tvedestrand	R	0.4	15
Tvedestrand	Pp	0.3	11
Tvedestrand	KrS	0.3	10
Tvedestrand	Dem	0.1	4
Tvedestrand	Pirat	0.1	4
Tvedestrand	Kyst	0.1	2
Tvedestrand	Blanke	0.6	22
Valle	Ap	25.2	175
Valle	H	19.0	132
Valle	Sp	18.2	126
Valle	Frp	13.7	95
Valle	KrF	11.8	82
Valle	Krist	3.7	26
Valle	V	3.6	25
Valle	SV	2.0	14
Valle	MDG	1.4	10
Valle	KrS	0.4	3
Valle	R	0.4	3
Valle	Pp	0.3	2
Valle	Kyst	0.1	1
Valle	Dem	0.0	0
Valle	Pirat	0.0	0
Valle	Blanke	0.4	3
Vegårshei	Ap	31.6	378
Vegårshei	H	20.0	240
Vegårshei	KrF	19.5	234
Vegårshei	Frp	11.9	143
Vegårshei	Sp	10.4	125
Vegårshei	V	2.3	28
Vegårshei	MDG	1.3	16
Vegårshei	Krist	1.0	12
Vegårshei	SV	0.6	7
Vegårshei	KrS	0.3	4
Vegårshei	Pp	0.3	4
Vegårshei	R	0.3	3
Vegårshei	Dem	0.2	2
Vegårshei	Pirat	0.2	2
Vegårshei	Kyst	0.0	0
Vegårshei	Blanke	0.4	5
Åmli	Ap	37.8	385
Åmli	Sp	15.3	156
Åmli	Frp	14.2	145
Åmli	H	12.4	126
Åmli	KrF	9.3	95
Åmli	V	3.1	32
Åmli	SV	2.7	28
Åmli	Krist	2.2	22
Åmli	R	1.2	12
Åmli	Pp	0.6	6
Åmli	MDG	0.5	5
Åmli	KrS	0.4	4
Åmli	Dem	0.1	1
Åmli	Kyst	0.1	1
Åmli	Pirat	0.1	1
Åmli	Blanke	0.6	6
Drammen	H	33.6	11870
Drammen	Ap	32.3	11420
Drammen	Frp	18.0	6350
Drammen	V	4.6	1626
Drammen	KrF	3.1	1106
Drammen	SV	2.8	989
Drammen	MDG	2.5	884
Drammen	Sp	1.4	492
Drammen	R	0.6	212
Drammen	Krist	0.4	153
Drammen	Pirat	0.4	129
Drammen	Dem	0.1	25
Drammen	Kyst	0.1	25
Drammen	KrS	0.0	15
Drammen	Samf	0.0	9
Drammen	Blanke	0.4	153
Flesberg	H	23.8	362
Flesberg	Frp	23.0	350
Flesberg	Ap	22.6	344
Flesberg	Sp	18.5	281
Flesberg	V	3.5	54
Flesberg	KrF	2.6	40
Flesberg	MDG	2.0	31
Flesberg	SV	1.9	29
Flesberg	Krist	0.8	12
Flesberg	R	0.7	10
Flesberg	Pirat	0.3	5
Flesberg	Samf	0.1	2
Flesberg	KrS	0.1	1
Flesberg	Kyst	0.1	1
Flesberg	Dem	0.0	0
Flesberg	Blanke	0.2	3
Flå	Ap	37.7	226
Flå	Frp	19.7	118
Flå	Sp	17.2	103
Flå	H	15.9	95
Flå	KrF	2.8	17
Flå	V	2.3	14
Flå	Krist	1.3	8
Flå	SV	1.3	8
Flå	MDG	0.8	5
Flå	R	0.7	4
Flå	KrS	0.2	1
Flå	Dem	0.0	0
Flå	Kyst	0.0	0
Flå	Pirat	0.0	0
Flå	Samf	0.0	0
Flå	Blanke	0.5	3
Gol	Ap	29.2	723
Gol	H	26.2	651
Gol	Frp	16.5	408
Gol	Sp	14.6	363
Gol	V	4.3	106
Gol	KrF	4.0	98
Gol	SV	2.4	59
Gol	MDG	1.9	48
Gol	Krist	0.5	12
Gol	R	0.2	5
Gol	Samf	0.1	3
Gol	KrS	0.1	2
Gol	Pirat	0.1	2
Gol	Dem	0.0	0
Gol	Kyst	0.0	0
Gol	Blanke	0.2	6
Hemsedal	H	27.1	313
Hemsedal	Ap	20.5	236
Hemsedal	Sp	18.8	217
Hemsedal	Frp	10.8	125
Hemsedal	KrF	10.4	120
Hemsedal	V	5.4	62
Hemsedal	SV	3.5	40
Hemsedal	MDG	2.4	28
Hemsedal	Krist	0.5	6
Hemsedal	R	0.3	3
Hemsedal	Samf	0.2	2
Hemsedal	Pirat	0.1	1
Hemsedal	Dem	0.0	0
Hemsedal	KrS	0.0	0
Hemsedal	Kyst	0.0	0
Hemsedal	Blanke	0.4	5
Hol	H	31.8	807
Hol	Ap	29.0	736
Hol	Frp	14.3	363
Hol	Sp	11.1	282
Hol	V	5.2	131
Hol	KrF	3.4	87
Hol	MDG	1.7	44
Hol	SV	1.7	42
Hol	Krist	0.8	20
Hol	Pirat	0.4	10
Hol	R	0.4	9
Hol	KrS	0.1	3
Hol	Kyst	0.1	3
Hol	Samf	0.0	1
Hol	Dem	0.0	0
Hol	Blanke	0.4	10
Hole	H	35.9	1324
Hole	Ap	25.9	955
Hole	Frp	15.9	586
Hole	Sp	5.9	218
Hole	KrF	4.4	163
Hole	V	4.1	152
Hole	SV	3.3	122
Hole	MDG	2.8	102
Hole	R	0.9	32
Hole	KrS	0.2	9
Hole	Pirat	0.2	8
Hole	Dem	0.2	7
Hole	Krist	0.1	3
Hole	Samf	0.1	2
Hole	Kyst	0.0	1
Hole	Blanke	0.6	23
Hurum	H	30.2	1586
Hurum	Ap	29.6	1557
Hurum	Frp	19.3	1016
Hurum	V	5.5	288
Hurum	Sp	3.9	207
Hurum	SV	3.2	166
Hurum	MDG	3.1	164
Hurum	KrF	3.0	157
Hurum	Krist	0.9	46
Hurum	R	0.8	41
Hurum	Pirat	0.3	14
Hurum	KrS	0.1	6
Hurum	Kyst	0.1	3
Hurum	Dem	0.0	2
Hurum	Samf	0.0	2
Hurum	Blanke	0.8	41
Kongsberg	Ap	30.0	4432
Kongsberg	H	25.9	3823
Kongsberg	Frp	17.0	2514
Kongsberg	Sp	9.9	1462
Kongsberg	V	7.1	1050
Kongsberg	SV	3.2	474
Kongsberg	KrF	2.7	393
Kongsberg	MDG	2.4	351
Kongsberg	Pirat	0.6	91
Kongsberg	R	0.6	89
Kongsberg	Krist	0.4	59
Kongsberg	Dem	0.0	7
Kongsberg	KrS	0.0	6
Kongsberg	Kyst	0.0	5
Kongsberg	Samf	0.0	2
Kongsberg	Blanke	0.5	81
Krødsherad	Ap	38.6	486
Krødsherad	H	22.8	287
Krødsherad	Frp	16.3	206
Krødsherad	Sp	12.7	160
Krødsherad	V	3.5	44
Krødsherad	SV	2.2	28
Krødsherad	MDG	1.7	22
Krødsherad	KrF	1.7	21
Krødsherad	Krist	0.2	2
Krødsherad	R	0.2	2
Krødsherad	Kyst	0.1	1
Krødsherad	Pirat	0.1	1
Krødsherad	Dem	0.0	0
Krødsherad	KrS	0.0	0
Krødsherad	Samf	0.0	0
Krødsherad	Blanke	0.6	7
Lier	H	33.8	4728
Lier	Ap	28.8	4033
Lier	Frp	17.8	2488
Lier	V	5.4	761
Lier	Sp	4.4	613
Lier	KrF	3.2	444
Lier	SV	2.8	388
Lier	MDG	2.3	325
Lier	R	0.6	83
Lier	Pirat	0.4	51
Lier	Krist	0.3	38
Lier	Kyst	0.1	14
Lier	KrS	0.1	10
Lier	Dem	0.0	6
Lier	Samf	0.0	3
Lier	Blanke	0.5	76
Modum	Ap	36.6	2786
Modum	Frp	22.3	1696
Modum	H	20.3	1545
Modum	Sp	8.7	662
Modum	KrF	3.7	278
Modum	V	2.8	211
Modum	SV	2.3	174
Modum	MDG	2.1	156
Modum	Krist	0.6	43
Modum	R	0.4	32
Modum	Pirat	0.2	12
Modum	Dem	0.1	6
Modum	Kyst	0.1	4
Modum	KrS	0.0	2
Modum	Samf	0.0	1
Modum	Blanke	0.6	45
Nedre Eiker	Ap	36.5	4641
Nedre Eiker	H	27.2	3461
Nedre Eiker	Frp	21.4	2724
Nedre Eiker	KrF	3.4	436
Nedre Eiker	V	3.2	402
Nedre Eiker	SV	2.5	315
Nedre Eiker	Sp	2.1	265
Nedre Eiker	MDG	1.6	206
Nedre Eiker	Krist	0.7	84
Nedre Eiker	R	0.6	71
Nedre Eiker	Pirat	0.4	47
Nedre Eiker	Kyst	0.2	31
Nedre Eiker	KrS	0.2	22
Nedre Eiker	Samf	0.1	11
Nedre Eiker	Dem	0.0	6
Nedre Eiker	Blanke	0.7	83
Nes (Buskerud)	Ap	33.3	627
Nes (Buskerud)	H	23.7	446
Nes (Buskerud)	Sp	14.8	279
Nes (Buskerud)	Frp	13.9	262
Nes (Buskerud)	KrF	4.8	91
Nes (Buskerud)	V	3.5	66
Nes (Buskerud)	SV	2.2	42
Nes (Buskerud)	MDG	1.7	32
Nes (Buskerud)	Krist	0.8	16
Nes (Buskerud)	Pirat	0.5	9
Nes (Buskerud)	R	0.4	7
Nes (Buskerud)	KrS	0.2	4
Nes (Buskerud)	Kyst	0.1	2
Nes (Buskerud)	Dem	0.0	0
Nes (Buskerud)	Samf	0.0	0
Nes (Buskerud)	Blanke	0.2	4
Nore og Uvdal	Ap	27.4	389
Nore og Uvdal	Sp	27.2	385
Nore og Uvdal	H	17.4	247
Nore og Uvdal	Frp	17.1	243
Nore og Uvdal	KrF	3.9	55
Nore og Uvdal	SV	2.5	35
Nore og Uvdal	V	1.6	23
